Price,Close,High,Low,Open,Volume
Ticker,AEP,AEP,AEP,AEP,AEP
Date,,,,,
2020-01-02,74.76701354980469,75.64700072747458,74.38302203026353,75.59900331339072,1779700
2020-01-03,74.6870346069336,75.23102781594561,74.47903558787223,74.6230339697706,1939400
2020-01-06,74.93502807617188,75.19102451670527,74.61503099964598,74.67903163563848,1253200
2020-01-07,74.95101928710938,75.06301733044688,74.35102715347176,74.6230206577384,2608100
2020-01-08,74.7270278930664,75.21501591057509,74.54302760835121,74.7270278930664,2245400
2020-01-09,75.10301208496094,75.31101106398437,74.60702250101308,74.61501800154187,2141900
2020-01-10,75.47100830078125,75.72701080618653,75.21501189881164,75.35901025638428,1452800
2020-01-13,75.7030029296875,76.07899896498867,75.51100716184014,75.51100716184014,2383800
2020-01-14,75.98300170898438,75.98300170898438,75.23901126594372,75.63900599653687,2717500
2020-01-15,77.27896118164062,77.3349601856209,76.41497131728741,76.55896962801295,4114400
2020-01-16,77.84698486328125,78.02298354920936,77.31099330409016,77.3509952248688,2175900
2020-01-17,78.84696960449219,78.92697344377265,77.64698525651748,77.93498198830629,4554800
2020-01-21,79.47095489501953,79.87895125357461,78.80696824115549,79.04696143179598,4731400
2020-01-22,79.99895477294922,80.31895181272819,79.83895930477767,79.99895477294922,2985100
2020-01-23,80.77493286132812,80.82293027351653,80.00694374913908,80.0229408520569,2402200
2020-01-24,81.7269287109375,81.88692416655098,80.6309409193354,80.77493927076169,3189000
2020-01-27,81.42293548583984,82.19892632649372,81.27093551812202,81.70293060787064,2294900
2020-01-28,81.75094604492188,82.03894281339113,81.36694831915062,81.46294927645263,1572400
2020-01-29,82.2469253540039,82.51092337569408,81.48693770743212,81.87092928131234,1643600
2020-01-30,83.27891540527344,83.3029141165121,81.92693714352676,82.18293356913289,1952900
2020-01-31,83.3749008178711,83.54289786867398,82.88690676882862,83.19890216366757,2457800
2020-02-03,83.3749008178711,83.75889233301052,83.08690412979898,83.57489817884145,3671500
2020-02-04,82.2948989868164,83.97487524506538,82.2788957833798,83.05488635734238,3203200
2020-02-05,81.6949234008789,82.47890963022878,81.5749237647929,82.18291744510967,4064600
2020-02-06,81.7989273071289,82.1749233529632,81.5829328251792,81.5829328251792,2752700
2020-02-07,81.62976837158203,82.31445165411407,81.5492192046687,82.19362483099033,2260700
2020-02-10,82.09698486328125,82.14531929321154,81.52507763076468,81.89560881751447,1541000
2020-02-11,82.33860778808594,82.49970610625728,81.96807673988633,82.16139595079332,1498000
2020-02-12,81.99222564697266,82.44330577049162,81.63780203820444,81.98416888890816,1503500
2020-02-13,82.84607696533203,83.11189473392574,81.88753147921737,82.32249818808882,2555100
2020-02-14,83.57909393310547,83.6757504767104,82.90246740033295,83.0877360180884,1377000
2020-02-18,84.03822326660156,84.27987074902325,83.64352193128417,83.83684729182997,2121900
2020-02-19,83.36965942382812,84.08655745283687,83.32133115304336,83.89323822419037,1910000
2020-02-20,82.46749877929688,83.76436073408074,82.19363036425328,82.92663582167013,3344500
2020-02-21,81.92778778076172,83.07965841868754,81.84723863279261,82.20166225846397,3361300
2020-02-24,80.58261108398438,82.40305162303046,80.57455432422336,81.8633593381691,3279600
2020-02-25,79.07633209228516,81.04982072651542,78.89106959997679,80.73567463476797,3356500
2020-02-26,78.48025512695312,79.76100353973897,78.44803422942604,79.26159499183859,3258500
2020-02-27,73.99359893798828,78.54469782898693,73.93721390304172,78.38359333949114,5865600
2020-02-28,71.8992919921875,72.51952739603996,69.61165733370788,72.51952739603996,6763800
2020-03-02,76.59536743164062,76.77257928340353,71.96371973268664,72.13288096973845,4936200
2020-03-03,76.88534545898438,78.77828455669325,75.75764490567751,76.52287115906532,6823000
2020-03-04,80.4054183959961,81.07398826876134,77.62643173063442,77.62643173063442,4027200
2020-03-05,79.57573699951172,80.69538701302601,78.71384800755094,79.23742681100543,5285700
2020-03-06,78.69770812988281,78.71382164518124,75.59652014952508,77.24780517380273,5815300
