Price,Close,High,Low,Open,Volume
Ticker,ROST,ROST,ROST,ROST,ROST
Date,,,,,
2020-01-02,109.91617584228516,109.9255788890507,108.63665804813853,109.58688975803382,1722500
2020-01-03,109.94440460205078,110.07611904205726,108.3826374164046,108.59902952664302,1486500
2020-01-06,110.48068237304688,110.52772632488697,108.79661082334151,109.37051258187404,1573600
2020-01-07,111.76961517333984,111.84487545032619,109.64335622915989,110.08554355424019,1961900
2020-01-08,112.09890747070312,112.98327499151894,111.91073882315723,112.06127374119394,1565200
2020-01-09,114.90254211425781,115.36354987713915,112.46581755859651,113.5289434074446,2185800
2020-01-10,113.57599639892578,115.13775668328137,113.36901447714253,114.87432775661175,1271700
2020-01-13,112.87036895751953,113.63243215967768,112.18356602846276,113.53835143487655,1392100
2020-01-14,111.92013549804688,113.02089503577889,111.77901082395067,112.93622453806063,1828000
2020-01-15,110.8005599975586,112.30588034503505,110.49949736364317,111.49677317053124,1409100
2020-01-16,111.0639877319336,111.88249789308786,110.4994890551252,111.3838636160861,1853700
2020-01-17,110.71589660644531,111.69435202398044,110.49950445978185,111.21453095296133,2094800
2020-01-21,110.82879638671875,111.22393976823787,110.23607413654031,110.31134159337245,1853300
2020-01-22,110.46186828613281,111.4873603920265,110.4524580602542,111.13925381350978,1770500
2020-01-23,111.21452331542969,111.60026362667435,109.17294211397692,110.39600591847841,1989100
2020-01-24,108.90950775146484,111.39327614024229,108.4485000106978,111.0357593471659,1548100
2020-01-27,108.05337524414062,108.66491080981922,106.78326733259291,107.3195354364864,2677900
2020-01-28,107.70527648925781,108.63668800667907,107.5923752958521,108.2979916043622,1558400
2020-01-29,107.50768280029297,108.58962909324882,107.21603039653678,107.94046705979474,1365900
2020-01-30,107.42302703857422,107.8746246340609,106.36930410103885,106.76445468880229,1627100
2020-01-31,105.55077362060547,107.29129207939064,104.88279117114301,107.10312345974698,5115000
2020-02-03,107.09374237060547,107.93107316048342,105.88008144217667,105.89889471904904,1662700
2020-02-04,109.464599609375,109.88797366661099,108.42969721040873,108.9283315458625,1510200
2020-02-05,111.71314239501953,112.03302543608018,110.14197221982,110.14197221982,1715700
2020-02-06,111.19570922851562,112.56930792821449,111.14866527649814,112.2776483459248,1267000
2020-02-07,110.48068237304688,111.04517390563153,109.64335171116812,111.03576367968367,1059000
2020-02-10,111.26156616210938,111.39328061393292,109.8032897881925,109.97263796595124,1373400
2020-02-11,112.6163330078125,112.83272511556291,111.64728799123583,111.9953945374783,1260900
2020-02-12,112.95503997802734,113.46308450777835,112.58812012507926,113.35019050865539,1388800
2020-02-13,113.46308898925781,113.60421367163478,112.40937334036211,112.67280225258604,1290300
2020-02-14,114.5732650756836,114.7520234949846,113.53836264489338,113.75475479341038,1307700
2020-02-18,115.24124145507812,115.73047273081862,113.85823248643796,114.38509748938154,1497200
2020-02-19,115.66461944580078,116.31378152296074,115.31651284072967,115.68343272109392,1061200
2020-02-20,116.48312377929688,116.81241709230277,114.72379192405678,115.57052564921648,1065400
2020-02-21,115.94686889648438,116.5395911848469,114.89315314455138,115.96568935085473,1316400
2020-02-24,114.42272186279297,115.89040121423604,113.88645385531193,114.78023147514735,1816400
2020-02-25,109.84093475341797,114.97782043385722,109.66217633140946,114.77083850898421,2295700
2020-02-26,112.14594268798828,114.22516494150088,110.97932580104401,111.39328964198224,2432000
2020-02-27,105.31556701660156,111.97657816149933,105.2308893442624,110.82878189543673,2738900
2020-02-28,102.34258270263672,104.10192185407871,100.44212603944527,102.19205496413734,4152000
2020-03-02,105.35320281982422,105.37201609299386,99.68004270966809,102.75653327057802,3138100
2020-03-03,102.75653076171875,107.54530900220416,101.2229870425238,104.4311919709879,3487300
2020-03-04,103.076416015625,103.96079064929798,99.54833488499271,102.90706783423867,4938700
2020-03-05,95.67215728759766,100.81845293698562,94.74073867235913,100.04697228189524,3136700
2020-03-06,96.44361877441406,97.29976264951365,91.57956592214735,91.81477130885256,3940100
2020-03-09,89.19929504394531,92.03117011562851,88.82297214016887,91.25028645228376,4067500
2020-03-10,95.82267761230469,95.88853483656185,90.11189084178041,91.41022923127727,3921200
2020-03-11,92.72737884521484,94.99476245043375,92.04058306538884,93.53648603249715,3731100
2020-03-12,85.9440689086914,90.75166882018921,85.64300622361074,87.18595338188669,5273900
2020-03-13,87.33647155761719,91.38200016362312,82.30307739245558,89.97076775220027,4298400
2020-03-16,69.76912689208984,79.59323525343915,69.0707770389302,79.59323525343915,4883700
2020-03-17,65.64508819580078,70.46749263111666,63.88033835822226,70.24100209795233,7862800
2020-03-18,56.594825744628906,62.23826094997724,53.1313753774645,61.62484940157284,8149600
2020-03-19,61.341732025146484,65.42803682497649,54.42427036261741,56.11352815469503,7958700
2020-03-20,60.30364227294922,66.06032642107022,60.25645344550392,61.74753111272337,10008700
2020-03-23,59.37879943847656,62.69125523855827,57.09500112161319,59.16174449431204,5970200
2020-03-24,67.55139923095703,67.75901853678062,62.351506180570865,64.00301422234473,8351500
2020-03-25,76.71490478515625,80.08398073037701,68.70273391038816,69.78800480814574,5655300
2020-03-26,80.78233337402344,81.94311074554427,76.7337785806753,77.70580785926406,5436500
2020-03-27,77.90400695800781,80.95221532057771,75.49752060860662,77.17733929014737,3493000
2020-03-30,80.09342193603516,80.68796222357605,76.0448671780097,77.94173689540354,3237400
2020-03-31,82.07525634765625,83.79282492772654,79.02704029840768,79.36677977138913,4875800
2020-04-01,76.52616119384766,80.56528408364824,75.39370140792462,77.66806738465816,4468900
2020-04-02,74.93126678466797,77.63973486607699,71.37344322685561,75.49749656893451,4137500
2020-04-03,70.54299926757812,74.77086379636627,69.99564048840375,74.15744497142981,3534700
2020-04-06,82.27340698242188,83.10387695168582,73.75162719325895,75.49750556955425,5382000
2020-04-07,80.03682708740234,90.56873734694364,79.71596599921163,88.38874818892302,5867100
2020-04-08,84.03816986083984,86.6900176322587,79.93298693782006,80.92389465027388,3023800
2020-04-09,83.74561309814453,87.42611824498739,82.94345347383356,85.29331151681629,2693900
2020-04-13,82.10356140136719,84.00987080843107,80.31049367788799,84.00987080843107,2192200
2020-04-14,85.85009002685547,86.21813973843574,83.36810527440129,83.52854292304059,3034400
2020-04-15,83.57573699951172,84.32127573670289,81.34855999220737,81.70717775440248,2383500
2020-04-16,82.28285217285156,83.82111136874134,81.50900297246477,83.56631043690825,2610700
2020-04-17,86.55791473388672,86.84102613645848,83.72675750813816,84.99133761297004,5080600
2020-04-20,81.64112091064453,85.38768595134854,81.59393208746044,85.38768595134854,3565500
2020-04-21,78.0455551147461,80.69741028844237,77.03577611551071,78.94209244678022,4154500
2020-04-22,79.14971160888672,81.14095918650418,77.32833373172966,80.28217147861987,3265800
2020-04-23,77.9794921875,80.52753760522302,77.68694162472596,79.95186848492285,3721400
2020-04-24,80.67851257324219,81.44292964396946,77.9606052106634,78.33809414435554,2213900
2020-04-27,85.71798706054688,85.97278798854647,81.6316826077863,82.0186108021602,3238400
2020-04-28,87.33175659179688,95.39111766668331,86.97314596598392,88.75677428911403,4800000
2020-04-29,91.58792877197266,93.14505930997797,89.77598288046823,91.67286002313469,3552400
2020-04-30,86.21817779541016,90.67253311198648,85.92562717758595,90.05911425525362,3058100
2020-05-01,83.95323181152344,84.5383401168659,82.45272222847305,83.28319226185907,1990100
2020-05-04,83.41531372070312,83.80224192907119,80.87670755361633,82.28285391085238,1864300
2020-05-05,83.77391815185547,85.85954312159598,83.122757049089,84.93469549157514,2423200
2020-05-06,83.8588638305664,85.20838217454259,83.41531478604219,84.30241287509064,1938400
2020-05-07,84.79313659667969,86.69945269138714,84.70820535681818,85.53867534658968,2286200
2020-05-08,86.31253051757812,86.44465058878339,85.36881160896695,85.97279113447779,1480000
2020-05-11,85.64248657226562,86.26534447606561,83.85885850229805,85.02906787306962,1598100
2020-05-12,81.74491882324219,86.08602353267266,81.27305945917361,85.736845011261,2301600
2020-05-13,79.00814819335938,81.49012633139589,77.97005883372452,81.11263732789125,2192900
2020-05-14,79.76313018798828,79.92356789698347,75.36540320034251,77.6303303390465,2171100
2020-05-15,80.5086669921875,81.15983541756248,77.7058203612314,79.01759641814749,3067500
2020-05-18,85.52922821044922,87.19961443951944,83.78334995294857,84.84031755100432,2581900
2020-05-19,84.83090209960938,86.45409996539418,82.99065289130957,85.44432090237754,3319700
2020-05-20,85.77462005615234,87.1052673133575,84.93471071508135,85.70856001359635,2431800
2020-05-21,91.41806030273438,93.80566817321899,88.23772474402307,89.18144372524256,5012800
2020-05-22,88.59634399414062,91.24819948566032,86.69947384113809,87.74700258832105,5340100
2020-05-26,89.27580261230469,91.70115979168747,88.91719203792248,91.28592838977215,4445100
2020-05-27,91.0594482421875,91.16325791268889,88.5208489181211,89.86092822822364,2974500
2020-05-28,92.7392578125,94.93812468840544,89.39849907400509,91.12549927610712,4286700
2020-05-29,91.50298309326172,93.30548963670547,90.10628316221981,92.52220122672718,4511800
2020-06-01,91.72948455810547,93.53199131664664,91.05944492744496,91.61624288532064,2253900
2020-06-02,93.24886322021484,93.4187329120644,90.58757618124112,93.01293349264624,2510600
2020-06-03,94.50401306152344,95.051371768851,93.2583043620907,94.29639374495065,2303300
2020-06-04,93.39042663574219,95.31561416202518,92.99406640386151,93.9000357338763,2689600
2020-06-05,96.71232604980469,99.02443471410827,95.59873734454722,96.54245634222289,2570800
2020-06-08,96.97657012939453,98.19396854950914,95.68367245841898,96.77838999588818,3616800
2020-06-09,95.8724136352539,97.11812967768931,95.00419384810638,96.35371236073986,2678700
2020-06-10,94.40963745117188,96.08945590258158,93.09786878630683,95.96677504040125,3299400
2020-06-11,89.05876159667969,91.38974139949258,87.96404413786499,91.23875010862412,3797000
2020-06-12,87.27513885498047,91.34256556061212,84.73653236631228,90.99338692834026,2933000
2020-06-15,86.18987274169922,86.34086406352552,82.91516609952495,84.12312547415857,3879400
2020-06-16,92.12584686279297,92.53164630093082,89.90810156133948,91.62566976927089,4164100
2020-06-17,91.23873138427734,92.6071207269655,91.13492174310758,92.23907098100102,3317200
2020-06-18,87.1807632446289,90.95563944452633,86.80328138464314,89.69105937356306,3357100
2020-06-19,88.05841064453125,89.79485721165304,86.49184097202317,89.78541800639583,6537000
2020-06-22,85.57644653320312,87.66206483772807,85.14233662004457,87.45444548795547,2839400
2020-06-23,86.31253051757812,87.91685698221947,86.18041044637287,86.83157879731583,3749000
2020-06-24,82.15074157714844,85.27444915353244,81.57507241291994,84.74596881916054,3119100
2020-06-25,79.52718353271484,82.04691830922567,77.84736514837653,81.88648063431435,4748500
2020-06-26,79.03646087646484,81.810996851831,78.88546239072873,79.03646087646484,5236000
2020-06-29,80.44258880615234,80.70682891917066,77.01689214094539,79.20631947738678,2845900
2020-06-30,80.44258880615234,80.91444820797165,79.06476021684038,80.22553751331719,5775200
2020-07-01,82.28285217285156,83.61349206131986,80.42372481094576,80.48978484512499,3703700
2020-07-02,83.59463500976562,85.99168225597079,83.3398268347726,83.74562631346097,3516300
2020-07-06,85.06681823730469,85.93503786839237,84.5005883561607,84.70820765924766,1907500
2020-07-07,81.51844024658203,84.17972739554418,81.32026013123428,84.17972739554418,2300300
2020-07-08,81.1787109375,82.1507476240612,80.03681173096285,81.35801986414805,2350800
2020-07-09,79.95187377929688,81.36745226065835,78.56460571556191,80.9144639786207,2700800
2020-07-10,81.90538024902344,82.81134970659929,79.73482347357772,80.07456292016931,2767100
2020-07-13,80.0462417602539,82.83964901300455,79.69706315365848,82.07523896073279,3584900
2020-07-14,75.6579360961914,79.25350969757181,75.16720547763201,79.25350969757181,7567700
2020-07-15,78.95153045654297,79.87637099136505,77.03577494868891,77.16789502509206,5743700
2020-07-16,79.80086517333984,80.1594829511788,77.76243616248058,78.33810524795553,3207100
2020-07-17,80.96166229248047,81.2353416949385,79.39508513358392,80.45205311549022,3217200
2020-07-20,80.01792907714844,81.23532736295527,78.80996999665906,80.76346789713887,3074600
