Price,Close,High,Low,Open,Volume
Ticker,BKR,BKR,BKR,BKR,BKR
Date,,,,,
2020-01-02,21.526561737060547,21.627427194070908,21.299612053945935,21.58540018752118,4714900
2020-01-03,21.55177879333496,21.84597266925462,21.31642497518135,21.812351382330238,3125700
2020-01-06,21.450908660888672,21.67785831033998,21.40047433663685,21.619018265379523,4248600
2020-01-07,21.089475631713867,21.400479354722577,20.433843691750173,21.23236971081258,5493400
2020-01-08,20.820497512817383,21.240773999051594,20.786874624369418,21.030635755934487,5871700
2020-01-09,21.04744529724121,21.097878022125933,20.627168849004548,20.896145519359624,3452800
2020-01-10,20.89614486694336,21.01382175574276,20.78687209600617,20.980198871384438,3548700
2020-01-13,20.517900466918945,20.87093282314041,20.433844838632353,20.87093282314041,6227500
2020-01-14,20.190082550048828,20.248921000924977,19.929509977272247,20.1732711060192,7147100
2020-01-15,19.601694107055664,20.131243351734856,19.509232771553187,19.99675501094625,4815400
2020-01-16,19.761402130126953,19.93791749868593,19.618508049434013,19.652129337300046,5742700
2020-01-17,19.845455169677734,20.047187680280473,19.668938220883163,19.69415538591881,5454800
2020-01-21,19.10576629638672,19.761398110297616,19.063739294296315,19.736180947106956,9750500
2020-01-22,19.06374168395996,19.63531796211048,18.357677058389033,19.19823003138037,8477900
2020-01-23,19.29909324645996,19.458798741663355,18.75273419818532,18.794762803884833,7188500
2020-01-24,19.215044021606445,19.37474795331171,18.954471411129436,19.206638298375466,5023600
2020-01-27,18.534191131591797,18.87881769843029,18.088699112776286,18.130726117228804,5917000
2020-01-28,18.408109664916992,18.777953419466712,18.35767693577807,18.57622089968347,5238800
2020-01-29,18.055076599121094,18.685491298279462,17.97102098525448,18.542597235674467,5450300
2020-01-30,18.786359786987305,18.794765509337186,17.75247998636594,17.811318439587506,7351100
2020-01-31,18.354198455810547,18.481304770962687,18.116932148947257,18.413514628465247,5341300
2020-02-03,18.227094650268555,18.506729228602744,18.15930449843738,18.27793686008076,4837000
2020-02-04,18.057613372802734,18.676200152181043,17.964402950460343,18.48977607500775,6352300
2020-02-05,18.51519775390625,18.616882143623158,18.269457515642628,18.379617490120886,4678400
2020-02-06,18.837200164794922,18.921938232320386,18.5151974476912,18.608407867349428,4529100
2020-02-07,19.023622512817383,19.108358956420442,18.540616056562026,18.625354116409145,4115900
2020-02-10,18.769411087036133,18.947361200447492,18.66772669329618,18.862623128168003,3184000
2020-02-11,18.76093292236328,19.13377938726059,18.735512637735606,19.057515300889687,4126700
2020-02-12,18.777883529663086,19.142256079478486,18.566039174304752,18.99820185318505,6027900
2020-02-13,18.710092544555664,18.82025089315449,18.616880515264594,18.735514447883435,3625000
2020-02-14,18.625356674194336,18.794832817162412,18.455882147470543,18.69314680813271,2657700
2020-02-18,17.718658447265625,18.337243461609688,17.642394364264977,18.26945334519176,6982600
2020-02-19,17.633922576904297,17.92203101134625,17.515290262573163,17.888136757070523,6735100
2020-02-20,17.506816864013672,17.76102943619918,17.37123661001552,17.54071273563527,5011000
2020-02-21,17.39665985107422,17.43055410905727,17.006865378681567,17.337342071176458,5956200
2020-02-24,16.506914138793945,16.752654401898283,16.24422755318659,16.71875852440345,8661100
2020-02-25,15.778166770935059,16.69333423284656,15.727322966874857,16.684860265503193,8797800
2020-02-26,15.04942512512207,15.913750593527263,14.973161018130767,15.913750593527263,11815200
2020-02-27,14.125782012939453,14.91384329204899,14.125782012939453,14.735893188906092,10552800
2020-02-28,13.63430404663086,13.896990617971372,13.312300501018171,13.583461849394315,28759000
2020-03-02,14.549469947814941,14.566417883626361,13.464827107667952,13.888514997366661,10606600
2020-03-03,14.007148742675781,14.744366161833188,13.727514270539507,14.524047847991866,9925000
2020-03-04,14.642682075500488,14.659628395180011,14.066465184049356,14.244413662515315,8520500
2020-03-05,14.371520042419434,14.405415914485998,13.998675147152046,14.117307466896747,9556400
2020-03-06,13.625832557678223,14.083417264822469,13.524147336575824,13.84615094079457,14904900
2020-03-09,10.5922212600708,12.498821086883545,10.380376834869386,11.295544687089714,20122900
2020-03-10,11.65991497039795,11.72770510793683,10.482059916446085,11.253173337042485,11374600
2020-03-11,10.770167350769043,11.28706730093485,10.405794791073903,11.151487039128876,10754200
2020-03-12,9.066941261291504,10.227848617531297,8.965256033897035,9.829581678933549,11140900
2020-03-13,10.787117004394531,10.787117004394531,9.23641598279949,10.024477449162388,9728900
2020-03-16,9.838052749633789,10.617640135326901,8.482249197909988,9.380468919607152,14284800
2020-03-17,9.532994270324707,10.193948313459744,9.058462644406003,10.058368079803525,12478600
2020-03-18,8.219561576843262,9.253362351667011,7.77892569768501,8.592408128868554,12774000
2020-03-19,8.5924072265625,9.227940283932215,7.78739804072987,8.278877681901422,9060500
2020-03-20,8.473774909973145,8.999148857416822,8.134824236823079,8.634776277688887,12003100
2020-03-23,7.906033039093018,8.592409258978888,7.728083708613144,8.566987348823005,9820100
2020-03-24,9.532994270324707,9.617732320420814,8.194138250786636,8.194138250786636,9503200
2020-03-25,9.846525192260742,10.490532203750387,8.914410546483465,9.719418906784494,5693500
2020-03-26,10.507481575012207,10.70237883689706,9.770263183963717,9.982107577073819,5350800
