Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2020-01-02,67.8730239868164,67.8730239868164,66.77262179859589,66.86783552352698,27278000
2020-01-03,67.5179672241211,68.12445823826381,66.81378810886194,66.84751358265558,23408000
2020-01-06,69.31758880615234,69.34287723228258,66.99627473144326,67.02751070483214,46768000
2020-01-07,69.18370056152344,69.59976407326137,69.00765768436452,69.44900962487809,34330000
2020-01-08,69.67613220214844,70.01384094895226,69.06071987013958,69.16931937572167,35314000
2020-01-09,70.40758514404297,70.84843766453115,69.93250773983897,70.51370271406968,33200000
2020-01-10,70.8623275756836,71.15888019723822,70.39816911178163,70.887623572567,26258000
2020-01-13,71.41129302978516,71.48319328541425,70.68429987467893,71.17424616511539,30730000
2020-01-14,70.94316864013672,71.54023138512193,70.8033180140317,71.40980906115557,26076000
2020-01-15,71.37012481689453,71.44847959482189,70.99621627063644,71.06365964443332,21550000
2020-01-16,71.91363525390625,71.94041435124791,71.40979626083083,71.68006159560105,26080000
2020-01-17,73.3696060180664,73.42068229124506,72.23052189077428,72.52756636187075,52424000
2020-01-21,73.50498962402344,73.88336264250772,72.90791936171401,73.34381561207009,48930000
2020-01-22,73.58531951904297,74.41397338110437,73.52532192544703,73.8759245867756,28458000
2020-01-23,73.6259765625,74.06287159574599,73.4092694223647,73.76780967939291,26650000
2020-01-24,72.70757293701172,74.097581382054,72.559292859008,74.02914675123824,29786000
2020-01-27,70.99968719482422,71.24019965615449,70.3931962623692,70.99026646132236,34132000
2020-01-28,71.93049621582031,72.14373017574707,70.93174708981847,71.49608309873746,29724000
2020-01-29,72.23794555664062,72.60689777918915,71.67708278899732,72.32522164792377,21566000
2020-01-30,72.11646270751953,72.1660483074748,71.16185099783613,71.3155792213507,27110000
2020-01-31,71.0517578125,72.88113570169328,70.76809913606537,72.79137767304688,43822000
2020-02-03,73.52233123779297,73.70581988228172,72.23348411673724,72.4834173068673,71636000
2020-02-04,71.6780776977539,72.76558597572388,70.51866160482743,72.12835848746417,95880000
2020-02-05,71.7098159790039,72.62871964997271,70.89802869966074,72.58061715621994,36376000
2020-02-06,73.19355010986328,73.47076180394428,71.92949959238207,72.00388176660935,37822000
2020-02-07,73.3492660522461,73.65374870960305,72.66988358975605,72.76807109346798,28360000
2020-02-10,74.81466674804688,74.82557815384178,73.15538394851609,73.25605339560026,38302000
2020-02-11,74.88408660888672,75.86696810584262,74.65547678552417,75.04327053759313,34852000
