date,num_assets,mean_abs_corr,cov_spectral_entropy,corr_spectral_entropy,effective_rank,participation_ratio,qna_num_assets,qna_dimension,qna_entropy,qna_purity,eri,qews_eri,qews_entropy,index_close,index_log_ret,realized_vol,future_drawdown
2020-05-12,94.0,0.6545329740424941,1.7164881716558213,1.70816472305552,5.56495095547218,2.2506543990975487,93.0,240.0,2.327526336047118,0.335005919863825,0.664994080136175,,,9112.4501953125,-0.02025662419707972,0.019174644013496344,-0.0778550422890043
2020-05-13,94.0,0.6547121253743787,1.7143394218303118,1.7070408545000784,5.553006105920241,2.2471973219547308,93.0,240.0,2.3280264368351755,0.3343848908500245,0.6656151091499756,,,9000.080078125,-0.012408156918780345,0.019206644061802176,-0.06634164062342329
2020-05-14,94.0,0.6532280303531516,1.7221478745058136,1.7140132453018881,5.59653622155298,2.2570824763585358,93.0,240.0,2.343371080636555,0.3304655924910605,0.6695344075089396,,,9094.419921875,0.010427555177182904,0.018902358784701662,-0.07602683049766734
2020-05-15,94.0,0.6528540121214611,1.7245739024329123,1.714865173786404,5.610130057567054,2.262539258108955,93.0,240.0,2.3556025647235925,0.32748946862874995,0.67251053137125,,,9152.6396484375,0.006381293808066065,0.018869625381248815,-0.08190420220088912
2020-05-18,94.0,0.6516936101241584,1.7242671604980757,1.7189099530283933,5.60840945932182,2.2643593662192822,93.0,240.0,2.360201566490475,0.32556041674101194,0.674439583258988,,,9331.9296875,0.019399495720960707,0.018966019644680594,-0.0739857361360986
2020-05-19,94.0,0.6498549971743963,1.7338485618110135,1.7279620634239656,5.6624041403594445,2.2792879144912304,93.0,240.0,2.368295340981618,0.3238067618483262,0.6761932381516738,,,9298.5400390625,-0.0035844167835652027,0.016435602553894188,-0.07066055921707304
2020-05-20,94.0,0.649554837756775,1.731060416776407,1.7253639158816214,5.6466385249958275,2.2792808174437003,93.0,240.0,2.369777421232572,0.3235673251795327,0.6764326748204673,,,9485.01953125,0.019856259768509806,0.015711507594487688,-0.08512580487734567
2020-05-21,94.0,0.6499816902081272,1.7297242714952192,1.7236436624338602,5.639098833759223,2.2774671654891563,93.0,240.0,2.3680131718689044,0.3236338389087297,0.6763661610912703,,,9377.990234375,-0.011348183223822418,0.016036987334162846,-0.0746845120858326
2020-05-22,94.0,0.6471408257544458,1.7391186721635055,1.7331028053980555,5.692324407343354,2.2947030893876565,93.0,240.0,2.3744700903590163,0.32151847168778136,0.6784815283122186,,,9413.990234375,0.003831426293714747,0.015762306010658114,-0.07822300710607111
2020-05-26,94.0,0.6449620773259048,1.7422645061725703,1.7357075179519144,5.7102597110076685,2.306645818724987,93.0,240.0,2.378386170650849,0.31973912680419736,0.6802608731958026,,,9389.98046875,-0.0025536924144436606,0.015807382551820133,-0.0715444279661458
2020-05-27,94.0,0.6421640014465578,1.7504205314232544,1.7430182609039648,5.757023176171853,2.3240583962789714,93.0,240.0,2.39860810302822,0.31421803696345596,0.685781963036544,,,9442.0498046875,0.00552988370024274,0.014993782767437704,-0.0766645095250541
2020-05-28,94.0,0.6388350432972795,1.7624341590231463,1.755850509577208,5.826603025037027,2.3449357740994925,93.0,240.0,2.404524702166862,0.31260790621485135,0.6873920937851487,,,9416.7099609375,-0.0026873303774737267,0.013237201958749611,-0.07417986497780549
2020-05-29,94.0,0.6339484656080702,1.786776416764487,1.7742208637706252,5.970176054074907,2.3879508677708756,93.0,240.0,2.4156056777528074,0.31016761598771764,0.6898323840122824,,,9555.5302734375,0.014634306575283269,0.013517570313748015,-0.07549763343646199
2020-06-01,94.0,0.6321084652905888,1.798541957482449,1.7806854039715936,6.040833248505916,2.4093717769987393,93.0,240.0,2.3713348155425296,0.32123055308453924,0.6787694469154608,,,9598.8896484375,0.00452735705263977,0.010742141190392223,-0.06961946180502032
2020-06-02,94.0,0.631506443295074,1.8007426836493003,1.7846322248464097,6.05414210751117,2.408874023054108,93.0,240.0,2.3691171652962795,0.32153117774189666,0.6784688222581033,,,9657.3095703125,0.006067666879262081,0.0105655270639845,-0.06963111349533346
2020-06-03,94.0,0.6152492166137832,1.835959986694207,1.8373447992217824,6.271151478670555,2.4583564327579426,93.0,240.0,2.397401067710644,0.3143344135916998,0.6856655864083002,,,9704.6904296875,0.004894221046656776,0.010458666138989804,-0.0726051342562185
2020-06-04,94.0,0.6112938865080335,1.8525196121999576,1.849965554046657,6.375864005910325,2.4956800146355405,93.0,240.0,2.406563385165486,0.31202939568050636,0.6879706043194936,,,9629.66015625,-0.007761383011005154,0.010778066218573742,-0.06537926239446568
2020-06-05,94.0,0.6035601214685868,1.8700210127497063,1.871698558414367,6.488432737667387,2.5373486565797583,93.0,240.0,2.4066891090117677,0.31136708155730713,0.6886329184426929,,,9824.3896484375,0.02002009845092808,0.011213131287598972,-0.08390440524145948
2020-06-08,94.0,0.5709997720801463,1.968599472061366,1.9789683670692708,7.1606407848677325,2.753989366843834,93.0,240.0,2.466358268991764,0.29567892305281174,0.7043210769471883,,,9901.51953125,0.00782019983829864,0.01105158286209549,-0.09104051658737666
2020-06-09,94.0,0.5555177066144568,2.0020409443453784,2.028970232057115,7.404152151054397,2.838056141778147,93.0,240.0,2.4924994671675327,0.28928108794864993,0.7107189120513501,,,9967.169921875,0.006608450919856404,0.011015502614758567,-0.09702752650253532
2020-06-10,94.0,0.475165863279906,2.2581862750295922,2.289760561522086,9.56572383138059,3.659764804367584,93.0,240.0,2.5819692745478036,0.2673483989835339,0.7326516010164661,,,10094.259765625,0.012670237956294387,0.009659935175918405,-0.09905033820853859
2020-06-11,94.0,0.4879818796955112,2.192770677891938,2.2525711109281024,8.960004040110597,3.340896177465397,93.0,240.0,2.5828321744674687,0.2673346116312712,0.7326653883687289,,,9588.48046875,-0.051404495459607256,0.015533372978363547,-0.045454628784295625
2020-06-12,94.0,0.47754067363852587,2.277421667611261,2.2930978223691705,9.751505346561343,3.6344557236660537,93.0,240.0,2.6181954160104346,0.25891320229565457,0.7410867977043454,,,9663.7802734375,0.007822477543699973,0.015480111953403406,-0.03779475774908947
2020-06-15,94.0,0.4921767932865517,2.235566871046265,2.2510903525714587,9.351781604139127,3.4610045048084337,93.0,240.0,2.6208844940299056,0.25859447821517295,0.741405521784827,,,9776.8896484375,0.011636497279003953,0.015584131815307392,-0.04892656320933808
2020-06-16,94.0,0.49238033482174015,2.227426707043098,2.257579790465646,9.275965564303585,3.423279190680994,93.0,240.0,2.655980723139095,0.2503610834187268,0.7496389165812731,,,9949.3701171875,0.017487842754627572,0.015485736261070393,-0.05742874936629838
2020-06-17,94.0,0.5030923067480728,2.19118919877325,2.2229119423202146,8.945845179739845,3.296056034543926,93.0,240.0,2.6555895237924383,0.25068644644597415,0.7493135535540258,,,9982.48046875,0.003322359042973298,0.015403190779557064,-0.0605551131572305
2020-06-18,94.0,0.4703315020372232,2.3464546069414403,2.3372542393226694,10.448460081617785,3.8932656306956246,93.0,240.0,2.707622967513996,0.23837351215058356,0.7616264878494164,,,10012.0498046875,0.0029577446521412455,0.014917390961048363,-0.06213206566813678
2020-06-19,94.0,0.47790799375944926,2.3295479445179827,2.3210691011094107,10.273296383241403,3.7896267354504802,93.0,240.0,2.6549053679444374,0.2513423769481272,0.7486576230518728,,,10008.6396484375,-0.0003406632215102785,0.01457068994456511,-0.061812514129638174
2020-06-22,94.0,0.4634949729141327,2.367894754295671,2.3708832320766255,10.674895334070106,3.9500275671962517,93.0,240.0,2.654014919199471,0.251565675145406,0.7484343248545939,,,10130.330078125,0.012085217112412743,0.014704176240668873,-0.07044391561618124
2020-06-23,94.0,0.452357403443751,2.403064155235335,2.399811748628733,11.057004905716338,4.1431240238113975,93.0,240.0,2.6726875317408023,0.2469561105369915,0.7530438894630085,,,10209.8203125,0.007816130906815946,0.014656035052173524,-0.07768112731538335
2020-06-24,94.0,0.45656913201591554,2.3740254927019606,2.387372942937747,10.740541348534988,4.0012272809595535,93.0,240.0,2.677311305112285,0.24593407364193964,0.7540659263580604,,,10002.7001953125,-0.020494956777641012,0.01565185812384864,-0.0447049209856909
2020-06-25,94.0,0.4586607179360216,2.362836888281071,2.3772360086439313,10.62103945646875,3.967095747180688,93.0,240.0,2.6909610448281973,0.24229893782595213,0.7577010621740479,,,10101.830078125,0.009861527210604949,0.015668275995395477,-0.05081748607973846
2020-06-26,94.0,0.4459928986423077,2.4216536812413656,2.423011876947058,11.264471766763606,4.24213846792545,93.0,240.0,2.6939345221703865,0.2416285751851954,0.7583714248148046,,,9849.3603515625,-0.025310089139479113,0.016688469640675135,-0.02648698732716326
2020-06-29,94.0,0.44941249865608485,2.3917824918308463,2.4052528711826895,10.932964504744746,4.110961090340091,93.0,240.0,2.6746169346404085,0.24565086808802922,0.7543491319119708,,,9961.16015625,0.011287032216553503,0.016820629851837847,-0.037413281350181626
2020-06-30,94.0,0.4503930533970548,2.385557069363082,2.3998965616758,10.865113601282081,4.0918310547153975,93.0,240.0,2.679589877246777,0.24420292983087327,0.7557970701691268,,,10156.849609375,0.01945476988458551,0.017257881387699372,-0.05595919625514412
2020-07-01,94.0,0.4009002146172918,2.55008770188682,2.5632787470512666,12.808227039084608,5.019734879407966,93.0,240.0,2.7623661714294214,0.2249049980461271,0.7750950019538729,,,10279.25,0.011978983918221612,0.01738141347405583,-0.06720038244521731
2020-07-02,94.0,0.4038386362521982,2.53924069408496,2.5537217271437758,12.670046875943445,4.956832378341951,93.0,240.0,2.782090089989166,0.2201095761179351,0.7798904238820649,,,10341.8896484375,0.0060753035157938284,0.017210261436992107,-0.07285024355305592
2020-07-06,94.0,0.39835755387860505,2.561632891768188,2.565683181880096,12.956957360157622,5.125942460698067,93.0,240.0,2.8066695464287705,0.21366497201976478,0.7863350279802352,,,10604.0595703125,0.02503430244904366,0.01749668394814047,-0.09577267034652948
2020-07-07,94.0,0.4024055541562076,2.540751319959723,2.54840141286335,12.689201040334403,4.999782680127311,93.0,240.0,2.8291922196584838,0.207790026013427,0.792209973986573,,,10524.009765625,-0.00757761501576971,0.017649431926505244,-0.08889475757907006
2020-07-08,94.0,0.4060142984149089,2.5291134206959702,2.538584706806602,12.542381390148156,4.930219416255234,93.0,240.0,2.8524278015854057,0.20171877025432738,0.7982812297456726,,,10666.7001953125,0.013467466321086384,0.017788338991955158,-0.10108278163066076
2020-07-09,94.0,0.390485969019445,2.557091181699534,2.586942069309591,12.898244046802981,5.096524596413622,93.0,240.0,2.892172223979291,0.19244094441635679,0.8075590555836432,,,10754.58984375,0.008205868223322798,0.01769353397191495,-0.10142735205717035
2020-07-10,94.0,0.3845933575749823,2.5797245443865267,2.6080224457047114,13.193503434496204,5.258431371271041,93.0,240.0,2.908875617507421,0.18801372572060296,0.8119862742793971,,,10836.330078125,0.007571759350213452,0.012172994293733792,-0.09776745651428276
2020-07-13,94.0,0.3906081251352407,2.555382641463623,2.584147945447366,12.87622569285441,5.160090171607606,93.0,240.0,2.916129320149177,0.1854224402364442,0.8145775597635558,2.081763864088958,2.101482821597021,10602.2099609375,-0.021841918742211648,0.013669507910179363,-0.07100874366276266
2020-07-14,94.0,0.39034466616669794,2.5563081438269046,2.586511668266845,12.888148186460278,5.164110283655044,93.0,240.0,2.939259518661916,0.17934052454944355,0.8206594754505565,2.0850498493068024,2.0987117178012262,10689.51953125,0.00820131213156682,0.01359828427442981,-0.07859653347667861
2020-07-15,94.0,0.3876893684357777,2.5650955437401297,2.602143178318012,13.00190056053626,5.219011715331766,93.0,240.0,2.9595063013061496,0.17365547502634088,0.8263445249736592,2.0791538846122153,2.081876915656274,10701.6796875,0.0011369308878395284,0.013261287435353732,-0.07964351025503447
2020-07-16,94.0,0.36462566185904666,2.618120429684697,2.6742880370372393,13.70993057425038,5.578817038909652,93.0,240.0,3.001494714784932,0.16342997651442404,0.836570023485576,2.1455367932048492,2.1542387855496936,10626.4599609375,-0.007053595828865331,0.01347578163344154,-0.0731287382845831
2020-07-17,94.0,0.3530301286615244,2.652719327751086,2.7099408723640104,14.192580495665064,5.8557972039684,93.0,240.0,3.0261889999061613,0.15765224148967735,0.8423477585103226,2.1319826213779036,2.1462291347309206,10645.2197265625,0.0017638259661855841,0.013479209179703251,-0.07476213694435363
2020-07-20,94.0,0.3549340776091746,2.6351788959394473,2.6922784435719267,13.945807088277466,5.806307399889652,93.0,240.0,3.026877745114021,0.15597957170678226,0.8440204282932178,2.0535949873398605,2.0424884312562246,10952.080078125,0.028418460269442006,0.014585276414512734,-0.10068587142318319
2020-07-21,94.0,0.3529888243143194,2.6306405906561343,2.6891989541051484,13.882660156697556,5.844912952216586,93.0,240.0,3.0316422134482033,0.15370460417979454,0.8462953958202055,1.9920178709073058,1.9650700215973045,10833.0703125,-0.010925878168024343,0.014860771179096557,-0.09080620106401627
2020-07-22,94.0,0.3521214369911178,2.635920141506469,2.692873286792855,13.956148188133913,5.892199652256973,93.0,240.0,3.0367085369542726,0.15233638921280318,0.8476636107871969,1.9232746859707015,1.8968346705569534,10870.75,0.0034721744663361513,0.014823813037775297,-0.09395760627716576
2020-07-23,94.0,0.35737785589405213,2.625872785537032,2.6824487267613146,13.816627878140473,5.790598618484523,93.0,240.0,3.038188508928264,0.15138402894502878,0.8486159710549712,1.8548380678834868,1.8216204154817435,10580.58984375,-0.027054520289862518,0.015434174222780341,-0.0691104657666548
2020-07-24,94.0,0.3530031642124344,2.6704840258971325,2.704847432496138,14.446960203624648,6.1719011188040485,93.0,240.0,3.0650378276632653,0.14595422570082447,0.8540457742991755,1.8565093658691283,1.8453001535859197,10483.1298828125,-0.009253888458057677,0.015565717316198028,-0.049791401270176894
2020-07-27,94.0,0.3554973407536568,2.671871561304521,2.6969676938089613,14.467019785908331,6.222969902715417,93.0,240.0,3.076675159827164,0.1433324066120522,0.8566675933879477,1.81677691022631,1.8105109092684535,10674.3798828125,0.018079179579211242,0.014572692626881318,-0.04848340410582619
2020-07-28,94.0,0.34575934682545656,2.7022729686649227,2.723159234568511,14.913591355187622,6.56786403716293,93.0,240.0,3.0921238038144683,0.1400319849219771,0.8599680150780229,1.7899815958980656,1.7922067122386867,10532.5,-0.013380751953284822,0.014964086875732386,-0.02404462378352723
2020-07-29,94.0,0.34304386019168537,2.713139755913982,2.7351455480438758,15.076537928951819,6.610821805033346,93.0,240.0,3.1113028090876265,0.13583643729582293,0.864163562704177,1.7773793150374697,1.7879321575548826,10662.98046875,0.01231225847900148,0.014626835869594122,-0.03011267077282198
2020-07-30,94.0,0.3381497534096725,2.7296747107958823,2.7586613653107053,15.327900208413608,6.687989899998253,93.0,240.0,3.12731792774696,0.133318718286762,0.866681281713238,1.742944828848082,1.7728559391169536,10715.509765625,0.004914229397188653,0.014468579276967743,-0.02168631151435907
2020-07-31,94.0,0.3379204497100078,2.7336075224542675,2.7687830415432226,15.388300646975145,6.67149816787589,93.0,240.0,3.1326557273580167,0.13277183667359768,0.8672281633264023,1.683734413418063,1.7214875199915385,10905.8798828125,0.0176098798332102,0.014860861379512081,-0.03876349313788496
2020-08-03,94.0,0.3404272486347943,2.7209371525161843,2.7595823258995202,15.194555190320845,6.5829161856166145,93.0,240.0,3.1336696851922525,0.1328871799904501,0.8671128200095499,1.6195588234578546,1.658922036707018,11055.080078125,0.013587975314227941,0.014157393590557846,-0.05173641360085979
2020-08-04,94.0,0.33873528176004936,2.7223328417839268,2.763895373150243,15.215776873921223,6.600585337052767,93.0,240.0,3.1384610070197128,0.13201082057478325,0.8679891794252168,1.5733442227235144,1.613920954932814,11096.5400390625,0.0037432936399616253,0.013975980841121744,-0.055279407282869064
2020-08-05,94.0,0.33781552088705524,2.7299107183779876,2.7727132680543436,15.331518135992923,6.63293912625727,93.0,240.0,3.1415238595305497,0.131566587764071,0.868433412235929,1.5247728106093499,1.5665846105694148,11125.4404296875,0.002601064919441572,0.013742529961342129,-0.057733493872389685
2020-08-06,94.0,0.3264590540565101,2.751655586906431,2.808488741934629,15.668551070530215,6.834823487668201,93.0,240.0,3.158618327508544,0.12840348337661608,0.8715965166233839,1.5158141282220186,1.5696128812180032,11267.080078125,0.012650790018317945,0.013881618455997979,-0.0695788252037488
2020-08-07,94.0,0.317937622732576,2.7773844016779194,2.8317857584606867,16.076915153809708,7.166446320230521,93.0,240.0,3.174703810697743,0.12491635616395057,0.8750836438360494,1.5123337439647948,1.5696048993017295,11139.3896484375,-0.011397762662962786,0.014149912822200239,-0.05891344017372191
2020-08-10,94.0,0.3190925963183289,2.767985909141435,2.8219219162590554,15.926524217793599,7.125084170065916,93.0,240.0,3.176322357146065,0.12434674370339904,0.875653256296601,1.4695033149178345,1.5207602944070644,11085.169921875,-0.004879271866753374,0.013158434889702055,-0.05431040239396423
2020-08-11,94.0,0.3249915421072357,2.7588712391307073,2.8049215242683943,15.782018765312035,7.020099884395499,93.0,240.0,3.1783700216079622,0.12394274493492638,0.8760572550650736,1.4267857401173705,1.4761564917933638,10876.080078125,-0.01904228237084371,0.013896873191564303,-0.036129762974331014
2020-08-12,94.0,0.32276172720660384,2.7910313878129855,2.8210750026637,16.29782050972835,7.309440258576306,93.0,240.0,3.18648800368063,0.1219369061369467,0.8780630938630533,1.4082564499428838,1.4548558855026807,11157.7197265625,0.025565720927189225,0.014955278643842928,-0.06045947203208957
2020-08-13,94.0,0.321453653763035,2.7939286810436457,2.826474974916835,16.345108545339244,7.34403187839279,93.0,240.0,3.191070331241676,0.12077184539527613,0.8792281546047238,1.3797098064912032,1.4231470857602444,11178.3701171875,0.0018490610176754006,0.01480060131287443,-0.062195134629333904
2020-08-14,94.0,0.3179292487318532,2.8056432706778667,2.8350710703715785,16.537710709545806,7.501405027164498,93.0,240.0,3.1898495003515124,0.12052432246013263,0.8794756775398673,1.3408838209868605,1.3742755551778092,11164.4501953125,-0.0012460310275342376,0.014824103259362613,-0.06102587235205359
2020-08-17,94.0,0.3151561313533172,2.8050087970466104,2.840566553019555,16.527221296159237,7.5342965922710095,93.0,240.0,3.1880250154418124,0.12035549606435217,0.8796445039356479,1.3036641804344777,1.3266115950461819,11288.5703125,0.011056096571396529,0.01368358316597609,-0.07135008308320712
2020-08-18,94.0,0.3148251284942497,2.8038117093240738,2.8415562804806886,16.507448599645297,7.499070074072653,93.0,240.0,3.1864735694871555,0.12045889086333819,0.8795411091366618,1.2646258885889115,1.2823801046890573,11399.0302734375,0.009737550988221525,0.01347343280045904,-0.08034897431225085
2020-08-19,94.0,0.31991959807214154,2.8108713883367984,2.84272074129597,16.62439821573171,7.4525808027238165,93.0,240.0,3.193982374807499,0.11910156102179006,0.88089843897821,1.2481686344360674,1.2720098675330986,11318.6396484375,-0.007077394894531135,0.01364074146210875,-0.073817153966938
2020-08-20,94.0,0.3188933288868428,2.8052730581276135,2.8447376877410386,16.53158937465609,7.395483685004025,93.0,240.0,3.200743048436423,0.11757473343028914,0.8824252665697109,1.2345636619137914,1.2594412377310062,11477.0498046875,0.01389847905630833,0.012024845828933962,-0.08229900721540162
2020-08-21,94.0,0.32283860874586895,2.799516687142354,2.834653184109945,16.4367007822271,7.358704698452997,93.0,240.0,3.1985680797203377,0.11795540001724619,0.8820445999827538,1.1949114396211122,1.2166694402655924,11555.16015625,0.006782731761583979,0.011617660843644871,-0.08850246490931235
2020-08-24,94.0,0.32186187812692746,2.8000681371698843,2.8362826054011006,16.445767300962213,7.335919023774076,93.0,240.0,3.219625537776838,0.11425788872567787,0.8857421112743221,1.2164814934873631,1.2589899745997475,11626.169921875,0.006126480878438402,0.011202306485497965,-0.08284666916081529
2020-08-25,94.0,0.32471061226306264,2.7832238113531225,2.8250186176974967,16.171069483011827,7.1430235651809575,93.0,240.0,3.2350622446360093,0.11191776888155847,0.8880822311184415,1.2235297032710062,1.2861622401401476,11721.8095703125,0.008192587577123146,0.010424876115722802,-0.08584850305332781
2020-08-26,94.0,0.3240572191636468,2.7835037830706035,2.824829371914121,16.175597558945512,7.164849359977447,93.0,240.0,3.236424031200387,0.11156894861963679,0.8884310513803633,1.2034733234120163,1.264166168867671,11971.9404296875,0.02111444174746286,0.010908871951973369,-0.09153573374329804
2020-08-27,94.0,0.32645550759521946,2.7838204338786428,2.8253667530016586,16.18072038601393,7.116143011129488,93.0,240.0,3.236279729856135,0.11195695612994627,0.8880430438700537,1.1721170618119225,1.2367677414824978,11926.16015625,-0.0038312943970489075,0.011119053281559052,-0.08804846357649299
2020-08-28,94.0,0.3269998518162304,2.7894812593739595,2.828405459288267,16.27257636554991,7.145192315813212,93.0,240.0,3.232544673971801,0.11252810843219696,0.887471891567803,1.1398920402648358,1.1976386409417195,11995.849609375,0.005826404299074392,0.01074112361302009,-0.09334641294392998
