date,num_assets,mean_abs_corr,cov_spectral_entropy,corr_spectral_entropy,effective_rank,participation_ratio,qna_num_assets,qna_dimension,qna_entropy,qna_purity,eri,qews_eri,qews_entropy,index_close,index_log_ret,realized_vol,future_drawdown,feature_spec
2020-04-14,94.0,0.6645254035931167,1.6788356770996173,1.6690434168255734,5.3593123669225315,2.204914708576377,94.0,60.0,1.6690434168255752,0.47013562854205065,0.5298643714579494,,,8692.16015625,0.04222912613972623,0.037829253345745294,-0.1953335059026341,returns_only
2020-04-15,94.0,0.663783642538617,1.68100093883545,1.6721330362580369,5.3709292531819814,2.2071680558531064,94.0,60.0,1.6721330362580376,0.4692609727456702,0.5307390272543298,,,8591.9599609375,-0.011594610216190971,0.036066131829055,-0.18594941423594258,returns_only
2020-04-16,94.0,0.6634799602449452,1.6837373876284016,1.6739200155866834,5.385646653576308,2.2112535176817185,94.0,60.0,1.673920015586683,0.46869673909080267,0.5313032609091973,,,8757.830078125,0.01912128857122549,0.034336655311228516,-0.201367236328027,returns_only
2020-04-17,94.0,0.662135749955818,1.690459592193958,1.6797785848109772,5.42197202861115,2.2210245653310277,94.0,60.0,1.679778584810978,0.4670315149695283,0.5329684850304717,,,8832.41015625,0.008479761962230893,0.03431139797846822,-0.2066808721607255,returns_only
2020-04-20,94.0,0.6599659284756687,1.6997410206073225,1.687155508100397,5.472529935710013,2.233486336689414,94.0,60.0,1.6871555081003975,0.4647813465255129,0.5352186534744872,,,8726.509765625,-0.012062436090166967,0.03261683394983869,-0.14403119714465595,returns_only
2020-04-21,94.0,0.663586738950599,1.6883494452936596,1.6715586446263764,5.410542933916722,2.2178080890399268,94.0,60.0,1.671558644626377,0.469308667371414,0.530691332628586,,,8403.0,-0.03777670721299647,0.03436231281385195,-0.11107698236492924,returns_only
2020-04-22,94.0,0.6644147232709887,1.6838374105244995,1.6716243843701184,5.386185368493423,2.206421633350908,94.0,60.0,1.6716243843701206,0.4701512052080784,0.5298487947919216,,,8664.6396484375,0.030661550332777173,0.031149616457335803,-0.13599522394303987,returns_only
2020-04-23,94.0,0.6624709951083102,1.694498292498605,1.6810507540193111,5.443914027448747,2.2211208993852876,94.0,60.0,1.6810507540193127,0.4677248324850738,0.5322751675149262,,,8641.5,-0.0026741564204478016,0.0309468030576739,-0.13368164797054904,returns_only
2020-04-24,94.0,0.6633457042836471,1.6923653601306485,1.6780238879480884,5.432314901484257,2.217192449067048,94.0,60.0,1.6780238879480878,0.4688253704304393,0.5311746295695607,,,8786.599609375,0.016651610368687557,0.028899555108536402,-0.1479878028042969,returns_only
2020-04-27,94.0,0.663456059839826,1.6910287372019284,1.6757464482096662,5.425058795250177,2.215950555058798,94.0,60.0,1.6757464482096678,0.46910711829169643,0.5308928817083036,,,8837.66015625,0.005794364179334653,0.02687165980259462,-0.15291039633740722,returns_only
2020-04-28,94.0,0.6610901257519575,1.7025674516796054,1.6807169838223748,5.488019544207846,2.23692642367676,94.0,60.0,1.6807169838223739,0.4663176915002295,0.5336823084997705,,,8677.599609375,-0.01827720567788952,0.02640931267587846,-0.1372856116829183,returns_only
2020-04-29,94.0,0.661018079900942,1.6854266984110282,1.6804320758222488,5.3947523735696254,2.209149601746485,94.0,60.0,1.6804320758222495,0.46594035722433674,0.5340596427756632,,,8982.759765625,0.034562210937609576,0.02698451686970454,-0.161937972326764,returns_only
2020-04-30,94.0,0.6584077580939226,1.6939351963269624,1.6912219674544193,5.440849443209942,2.2217379634522834,94.0,60.0,1.6912219674544189,0.4626071189733076,0.5373928810266924,,,9000.509765625,0.001974057691047341,0.024370671708246847,-0.16359072326849544,returns_only
2020-05-01,94.0,0.6604732369531083,1.679873222657391,1.6838643189801639,5.364875783311448,2.199255231840275,94.0,60.0,1.6838643189801634,0.46497100011722076,0.5350289998827793,,,8718.1796875,-0.031870751661410957,0.025882168718168723,-0.07672124834330563,returns_only
2020-05-04,94.0,0.6602400317356959,1.6807473517535587,1.683437060123135,5.369567427583609,2.2028927376888086,94.0,60.0,1.6834370601231363,0.46469586803185947,0.5353041319681405,,,8834.1103515625,0.013209940087473705,0.025443836728616484,-0.08883750165402238,returns_only
2020-05-05,94.0,0.6618798773580304,1.6763491295533222,1.6763655601347738,5.346002736279137,2.1979591055259657,94.0,60.0,1.6763655601347738,0.4666980268188434,0.5333019731811566,,,8930.6201171875,0.010865429708437948,0.020729851858153535,-0.07850295600142376,returns_only
2020-05-06,94.0,0.6594151428884291,1.6895455410309013,1.6888197841876638,5.417018333082813,2.213372935049223,94.0,60.0,1.6888197841876638,0.463569985580981,0.536430014419019,,,8984.8603515625,0.0060551432259870735,0.020621617033041086,-0.08306529527698336,returns_only
2020-05-07,94.0,0.6572810074934113,1.7016141575577068,1.698529299840606,5.482790340316166,2.2292048908691613,94.0,60.0,1.6985292998406072,0.4607767618064057,0.5392232381935943,,,9101.8798828125,0.012939994999143929,0.020331247358722635,-0.08450338373393629,returns_only
2020-05-08,94.0,0.6559810293702752,1.7080314343557372,1.70400243868816,5.518088060040282,2.2375177525898216,94.0,60.0,1.704002438688161,0.4591938630910201,0.5408061369089798,,,9220.349609375,0.012931982720089951,0.020382625367608882,-0.08864627091189048,returns_only
2020-05-11,94.0,0.6556429691130515,1.7097981713405936,1.7041931497069527,5.527845687344081,2.242017853278324,94.0,60.0,1.7041931497069525,0.45881673239671,0.5411832676032899,,,9298.919921875,0.008485300545019517,0.020350040342364636,-0.09634666492475286,returns_only
2020-05-12,94.0,0.6545329740424941,1.7164881716558213,1.70816472305552,5.56495095547218,2.2506543990975487,94.0,60.0,1.7081647230555204,0.4578838665627978,0.5421161334372022,,,9112.4501953125,-0.02025662419707972,0.019174644013496344,-0.0778550422890043,returns_only
2020-05-13,94.0,0.6547121253743787,1.7143394218303118,1.7070408545000784,5.553006105920241,2.2471973219547308,94.0,60.0,1.7070408545000786,0.45821968520837375,0.5417803147916262,,,9000.080078125,-0.012408156918780345,0.019206644061802176,-0.06634164062342329,returns_only
2020-05-14,94.0,0.6532280303531516,1.7221478745058136,1.7140132453018881,5.59653622155298,2.2570824763585358,94.0,60.0,1.7140132453018886,0.45644180900994724,0.5435581909900528,,,9094.419921875,0.010427555177182904,0.018902358784701662,-0.07602683049766734,returns_only
2020-05-15,94.0,0.6528540121214611,1.7245739024329123,1.714865173786404,5.610130057567054,2.262539258108955,94.0,60.0,1.7148651737864042,0.45584911648956167,0.5441508835104383,,,9152.6396484375,0.006381293808066065,0.018869625381248815,-0.08190420220088912,returns_only
2020-05-18,94.0,0.6516936101241584,1.7242671604980757,1.7189099530283933,5.60840945932182,2.2643593662192822,94.0,60.0,1.7189099530283938,0.4542431763316455,0.5457568236683545,,,9331.9296875,0.019399495720960707,0.018966019644680594,-0.0739857361360986,returns_only
2020-05-19,94.0,0.6498549971743963,1.7338485618110135,1.7279620634239656,5.6624041403594445,2.2792879144912304,94.0,60.0,1.7279620634239654,0.45178845605561074,0.5482115439443893,,,9298.5400390625,-0.0035844167835652027,0.016435602553894188,-0.07066055921707304,returns_only
2020-05-20,94.0,0.649554837756775,1.731060416776407,1.7253639158816214,5.6466385249958275,2.2792808174437003,94.0,60.0,1.7253639158816219,0.45172012906975756,0.5482798709302424,,,9485.01953125,0.019856259768509806,0.015711507594487688,-0.08512580487734567,returns_only
2020-05-21,94.0,0.6499816902081272,1.7297242714952192,1.7236436624338602,5.639098833759223,2.2774671654891563,94.0,60.0,1.7236436624338614,0.4520548806383775,0.5479451193616225,,,9377.990234375,-0.011348183223822418,0.016036987334162846,-0.0746845120858326,returns_only
2020-05-22,94.0,0.6471408257544458,1.7391186721635055,1.7331028053980555,5.692324407343354,2.2947030893876565,94.0,60.0,1.733102805398056,0.44880836527963447,0.5511916347203656,,,9413.990234375,0.003831426293714747,0.015762306010658114,-0.07822300710607111,returns_only
2020-05-26,94.0,0.6449620773259048,1.7422645061725703,1.7357075179519144,5.7102597110076685,2.306645818724987,94.0,60.0,1.7357075179519135,0.446476661845772,0.5535233381542279,,,9389.98046875,-0.0025536924144436606,0.015807382551820133,-0.0715444279661458,returns_only
2020-05-27,94.0,0.6421640014465578,1.7504205314232544,1.7430182609039648,5.757023176171853,2.3240583962789714,94.0,60.0,1.743018260903965,0.4434688682057237,0.5565311317942763,,,9442.0498046875,0.00552988370024274,0.014993782767437704,-0.0766645095250541,returns_only
2020-05-28,94.0,0.6388350432972795,1.7624341590231463,1.755850509577208,5.826603025037027,2.3449357740994925,94.0,60.0,1.7558505095772095,0.43949975193943597,0.5605002480605641,,,9416.7099609375,-0.0026873303774737267,0.013237201958749611,-0.07417986497780549,returns_only
2020-05-29,94.0,0.6339484656080702,1.786776416764487,1.7742208637706252,5.970176054074907,2.3879508677708756,94.0,60.0,1.7742208637706263,0.43406315786315125,0.5659368421368487,,,9555.5302734375,0.014634306575283269,0.013517570313748015,-0.07549763343646199,returns_only
2020-06-01,94.0,0.6321084652905888,1.798541957482449,1.7806854039715936,6.040833248505916,2.4093717769987393,94.0,60.0,1.7806854039715951,0.4322037789610685,0.5677962210389316,,,9598.8896484375,0.00452735705263977,0.010742141190392223,-0.06961946180502032,returns_only
2020-06-02,94.0,0.631506443295074,1.8007426836493003,1.7846322248464097,6.05414210751117,2.408874023054108,94.0,60.0,1.7846322248464088,0.43136804981188315,0.5686319501881169,,,9657.3095703125,0.006067666879262081,0.0105655270639845,-0.06963111349533346,returns_only
2020-06-03,94.0,0.6152492166137832,1.835959986694207,1.8373447992217824,6.271151478670555,2.4583564327579426,94.0,60.0,1.8373447992217835,0.4136381918365142,0.5863618081634858,,,9704.6904296875,0.004894221046656776,0.010458666138989804,-0.0726051342562185,returns_only
2020-06-04,94.0,0.6112938865080335,1.8525196121999576,1.849965554046657,6.375864005910325,2.4956800146355405,94.0,60.0,1.8499655540466575,0.40899262572599887,0.5910073742740012,,,9629.66015625,-0.007761383011005154,0.010778066218573742,-0.06537926239446568,returns_only
2020-06-05,94.0,0.6035601214685868,1.8700210127497063,1.871698558414367,6.488432737667387,2.5373486565797583,94.0,60.0,1.8716985584143675,0.4012341546328732,0.5987658453671267,,,9824.3896484375,0.02002009845092808,0.011213131287598972,-0.08390440524145948,returns_only
2020-06-08,94.0,0.5709997720801463,1.968599472061366,1.9789683670692708,7.1606407848677325,2.753989366843834,94.0,60.0,1.9789683670692721,0.36741017969721,0.63258982030279,,,9901.51953125,0.00782019983829864,0.01105158286209549,-0.09104051658737666,returns_only
2020-06-09,94.0,0.5555177066144568,2.0020409443453784,2.028970232057115,7.404152151054397,2.838056141778147,94.0,60.0,2.028970232057115,0.35124381348893335,0.6487561865110667,,,9967.169921875,0.006608450919856404,0.011015502614758567,-0.09702752650253532,returns_only
2020-06-10,94.0,0.475165863279906,2.2581862750295922,2.289760561522086,9.56572383138059,3.659764804367584,94.0,60.0,2.2897605615220855,0.2747702310502843,0.7252297689497157,,,10094.259765625,0.012670237956294387,0.009659935175918405,-0.09905033820853859,returns_only
2020-06-11,94.0,0.4879818796955112,2.192770677891938,2.2525711109281024,8.960004040110597,3.340896177465397,94.0,60.0,2.252571110928101,0.2890074000194198,0.7109925999805802,,,9588.48046875,-0.051404495459607256,0.015533372978363547,-0.045454628784295625,returns_only
2020-06-12,94.0,0.47754067363852587,2.277421667611261,2.2930978223691705,9.751505346561343,3.6344557236660537,94.0,60.0,2.2930978223691714,0.278478536928027,0.7215214630719731,,,9663.7802734375,0.007822477543699973,0.015480111953403406,-0.03779475774908947,returns_only
2020-06-15,94.0,0.4921767932865517,2.235566871046265,2.2510903525714587,9.351781604139127,3.4610045048084337,94.0,60.0,2.251090352571458,0.2931806406054126,0.7068193593945874,,,9776.8896484375,0.011636497279003953,0.015584131815307392,-0.04892656320933808,returns_only
2020-06-16,94.0,0.49238033482174015,2.227426707043098,2.257579790465646,9.275965564303585,3.423279190680994,94.0,60.0,2.2575797904656465,0.2927119151672344,0.7072880848327656,,,9949.3701171875,0.017487842754627572,0.015485736261070393,-0.05742874936629838,returns_only
2020-06-17,94.0,0.5030923067480728,2.19118919877325,2.2229119423202146,8.945845179739845,3.296056034543926,94.0,60.0,2.2229119423202146,0.3039746440546836,0.6960253559453164,,,9982.48046875,0.003322359042973298,0.015403190779557064,-0.0605551131572305,returns_only
2020-06-18,94.0,0.4703315020372232,2.3464546069414403,2.3372542393226694,10.448460081617785,3.8932656306956246,94.0,60.0,2.3372542393226707,0.2720753653201692,0.7279246346798308,,,10012.0498046875,0.0029577446521412455,0.014917390961048363,-0.06213206566813678,returns_only
2020-06-19,94.0,0.47790799375944926,2.3295479445179827,2.3210691011094107,10.273296383241403,3.7896267354504802,94.0,60.0,2.32106910110941,0.2795693511562288,0.7204306488437713,,,10008.6396484375,-0.0003406632215102785,0.01457068994456511,-0.061812514129638174,returns_only
2020-06-22,94.0,0.4634949729141327,2.367894754295671,2.3708832320766255,10.674895334070106,3.9500275671962517,94.0,60.0,2.370883232076626,0.26592417051968054,0.7340758294803195,,,10130.330078125,0.012085217112412743,0.014704176240668873,-0.07044391561618124,returns_only
2020-06-23,94.0,0.452357403443751,2.403064155235335,2.399811748628733,11.057004905716338,4.1431240238113975,94.0,60.0,2.399811748628733,0.25730839143912176,0.7426916085608782,2.418214106256941,2.5321795437846606,10209.8203125,0.007816130906815946,0.014656035052173524,-0.07768112731538335,returns_only
2020-06-24,94.0,0.45656913201591554,2.3740254927019606,2.387372942937747,10.740541348534988,4.0012272809595535,94.0,60.0,2.3873729429377466,0.2610129977827649,0.7389870022172351,2.2219556219226835,2.320377103275313,10002.7001953125,-0.020494956777641012,0.01565185812384864,-0.0447049209856909,returns_only
2020-06-25,94.0,0.4586607179360216,2.362836888281071,2.3772360086439313,10.62103945646875,3.967095747180688,94.0,60.0,2.377236008643932,0.2628349618090068,0.7371650381909932,2.0753526261301323,2.147355231312934,10101.830078125,0.009861527210604949,0.015668275995395477,-0.05081748607973846,returns_only
2020-06-26,94.0,0.4459928986423077,2.4216536812413656,2.423011876947058,11.264471766763606,4.24213846792545,94.0,60.0,2.423011876947058,0.2508395805499924,0.7491604194500077,2.1102120517677005,2.1923696906395254,9849.3603515625,-0.025310089139479113,0.016688469640675135,-0.02648698732716326,returns_only
2020-06-29,94.0,0.44941249865608485,2.3917824918308463,2.4052528711826895,10.932964504744746,4.110961090340091,94.0,60.0,2.4052528711826895,0.2544345535667345,0.7455654464332655,1.9579814697004034,2.011995932680048,9961.16015625,0.011287032216553503,0.016820629851837847,-0.037413281350181626,returns_only
2020-06-30,94.0,0.4503930533970548,2.385557069363082,2.3998965616758,10.865113601282081,4.0918310547153975,94.0,60.0,2.399896561675802,0.25478901731703796,0.745210982682962,1.859262173463465,1.8940817596482602,10156.849609375,0.01945476988458551,0.017257881387699372,-0.05595919625514412,returns_only
2020-07-01,94.0,0.4009002146172918,2.55008770188682,2.5632787470512666,12.808227039084608,5.019734879407966,94.0,60.0,2.5632787470512666,0.21119689335929068,0.7888031066407093,2.2472245126815027,2.327254739734984,10279.25,0.011978983918221612,0.01738141347405583,-0.06720038244521731,returns_only
2020-07-02,94.0,0.4038386362521982,2.53924069408496,2.5537217271437758,12.670046875943445,4.956832378341951,94.0,60.0,2.553721727143776,0.21369775491964746,0.7863022450803525,2.0959571612827546,2.1627527829460313,10341.8896484375,0.0060753035157938284,0.017210261436992107,-0.07285024355305592,returns_only
2020-07-06,94.0,0.39835755387860505,2.561632891768188,2.565683181880096,12.956957360157622,5.125942460698067,94.0,60.0,2.5656831818800963,0.2098437804542514,0.7901562195457486,2.0272494657225617,2.0827699307461036,10604.0595703125,0.02503430244904366,0.01749668394814047,-0.09577267034652948,returns_only
2020-07-07,94.0,0.4024055541562076,2.540751319959723,2.54840141286335,12.689201040334403,4.999782680127311,94.0,60.0,2.5484014128633508,0.21442677344554703,0.7855732265544529,1.8816066307463835,1.9264822107697295,10524.009765625,-0.00757761501576971,0.017649431926505244,-0.08889475757907006,returns_only
2020-07-08,94.0,0.4060142984149089,2.5291134206959702,2.538584706806602,12.542381390148156,4.930219416255234,94.0,60.0,2.5385847068066023,0.2173984418735277,0.7826015581264723,1.7663837299463263,1.8079592267110345,10666.7001953125,0.013467466321086384,0.017788338991955158,-0.10108278163066076,returns_only
2020-07-09,94.0,0.390485969019445,2.557091181699534,2.586942069309591,12.898244046802981,5.096524596413622,94.0,60.0,2.586942069309592,0.20569949246562239,0.7943005075343776,1.8029217988364201,1.8635913362177348,10754.58984375,0.008205868223322798,0.01769353397191495,-0.10142735205717035,returns_only
2020-07-10,94.0,0.3845933575749823,2.5797245443865267,2.6080224457047114,13.193503434496204,5.258431371271041,94.0,60.0,2.6080224457047114,0.20030175017496696,0.799698249825033,1.775018997608715,1.8368676977237706,10836.330078125,0.007571759350213452,0.012172994293733792,-0.09776745651428276,returns_only
2020-07-13,94.0,0.3906081251352407,2.555382641463623,2.584147945447366,12.87622569285441,5.160090171607606,94.0,60.0,2.5841479454473664,0.20490179830261393,0.7950982016973861,1.6564494847992914,1.6913034627735417,10602.2099609375,-0.021841918742211648,0.013669507910179363,-0.07100874366276266,returns_only
2020-07-14,94.0,0.39034466616669794,2.5563081438269046,2.586511668266845,12.888148186460278,5.164110283655044,94.0,60.0,2.586511668266845,0.20429794695453013,0.7957020530454699,1.5953183845190921,1.6280722786533135,10689.51953125,0.00820131213156682,0.01359828427442981,-0.07859653347667861,returns_only
2020-07-15,94.0,0.3876893684357777,2.5650955437401297,2.602143178318012,13.00190056053626,5.219011715331766,94.0,60.0,2.6021431783180127,0.20047586234837322,0.7995241376516268,1.5677111438995381,1.6043180994927149,10701.6796875,0.0011369308878395284,0.013261287435353732,-0.07964351025503447,returns_only
2020-07-16,94.0,0.36462566185904666,2.618120429684697,2.6742880370372393,13.70993057425038,5.578817038909652,94.0,60.0,2.6742880370372393,0.18282091156529318,0.8171790884347068,1.66559285924216,1.7277290936748504,10626.4599609375,-0.007053595828865331,0.01347578163344154,-0.0731287382845831,returns_only
2020-07-17,94.0,0.3530301286615244,2.652719327751086,2.7099408723640104,14.192580495665064,5.8557972039684,94.0,60.0,2.709940872364011,0.17390741719937394,0.826092582800626,1.6776057746850046,1.746316964432045,10645.2197265625,0.0017638259661855841,0.013479209179703251,-0.07476213694435363,returns_only
2020-07-20,94.0,0.3549340776091746,2.6351788959394473,2.6922784435719267,13.945807088277466,5.806307399889652,94.0,60.0,2.692278443571927,0.1755523485818668,0.8244476514181331,1.5965486105368327,1.6298884536312392,10952.080078125,0.028418460269442006,0.014585276414512734,-0.10068587142318319,returns_only
2020-07-21,94.0,0.3529888243143194,2.6306405906561343,2.6891989541051484,13.882660156697556,5.844912952216586,94.0,60.0,2.689198954105149,0.17436178893215998,0.82563821106784,1.5461320912943877,1.5588158133345622,10833.0703125,-0.010925878168024343,0.014860771179096557,-0.09080620106401627,returns_only
2020-07-22,94.0,0.3521214369911178,2.635920141506469,2.692873286792855,13.956148188133913,5.892199652256973,94.0,60.0,2.692873286792855,0.17357791984691634,0.8264220801530837,1.495870536603281,1.509543288686693,10870.75,0.0034721744663361513,0.014823813037775297,-0.09395760627716576,returns_only
2020-07-23,94.0,0.35737785589405213,2.625872785537032,2.6824487267613146,13.816627878140473,5.790598618484523,94.0,60.0,2.682448726761314,0.17680492133161832,0.8231950786683817,1.4145519869803214,1.4290624576846915,10580.58984375,-0.027054520289862518,0.015434174222780341,-0.0691104657666548,returns_only
2020-07-24,94.0,0.3530031642124344,2.6704840258971325,2.704847432496138,14.446960203624648,6.1719011188040485,94.0,60.0,2.704847432496138,0.17215868881642393,0.8278413111835761,1.4051282171082922,1.4335723158268048,10483.1298828125,-0.009253888458057677,0.015565717316198028,-0.049791401270176894,returns_only
2020-07-27,94.0,0.3554973407536568,2.671871561304521,2.6969676938089613,14.467019785908331,6.222969902715417,94.0,60.0,2.6969676938089617,0.17363666454689303,0.826363335453107,1.3442342581773796,1.364282801187282,10674.3798828125,0.018079179579211242,0.014572692626881318,-0.04848340410582619,returns_only
2020-07-28,94.0,0.34575934682545656,2.7022729686649227,2.723159234568511,14.913591355187622,6.56786403716293,94.0,60.0,2.7231592345685116,0.16624467562389939,0.8337553243761007,1.3622211714604329,1.3817200760441413,10532.5,-0.013380751953284822,0.014964086875732386,-0.02404462378352723,returns_only
2020-07-29,94.0,0.34304386019168537,2.713139755913982,2.7351455480438758,15.076537928951819,6.610821805033346,94.0,60.0,2.7351455480438758,0.16411214752584258,0.8358878524741574,1.3352399861979571,1.3643190605070548,10662.98046875,0.01231225847900148,0.014626835869594122,-0.03011267077282198,returns_only
2020-07-30,94.0,0.3381497534096725,2.7296747107958823,2.7586613653107053,15.327900208413608,6.687989899998253,94.0,60.0,2.7586613653107044,0.16022383632161222,0.8397761636783878,1.325217969398393,1.376322102086263,10715.509765625,0.004914229397188653,0.014468579276967743,-0.02168631151435907,returns_only
2020-07-31,94.0,0.3379204497100078,2.7336075224542675,2.7687830415432226,15.388300646975145,6.67149816787589,94.0,60.0,2.7687830415432235,0.159469493195425,0.840530506804575,1.2893296652893167,1.3556071362598148,10905.8798828125,0.0176098798332102,0.014860861379512081,-0.03876349313788496,returns_only
2020-08-03,94.0,0.3404272486347943,2.7209371525161843,2.7595823258995202,15.194555190320845,6.5829161856166145,94.0,60.0,2.759582325899521,0.16096507277718713,0.8390349272228128,1.2360453310725514,1.2894819380033915,11055.080078125,0.013587975314227941,0.014157393590557846,-0.05173641360085979,returns_only
2020-08-04,94.0,0.33873528176004936,2.7223328417839268,2.763895373150243,15.215776873921223,6.600585337052767,94.0,60.0,2.763895373150244,0.15985162041219092,0.8401483795878091,1.2076333727289774,1.2593626914657337,11096.5400390625,0.0037432936399616253,0.013975980841121744,-0.055279407282869064,returns_only
2020-08-05,94.0,0.33781552088705524,2.7299107183779876,2.7727132680543436,15.331518135992923,6.63293912625727,94.0,60.0,2.7727132680543454,0.15861177565192236,0.8413882243480777,1.1820399130276855,1.2421552400296316,11125.4404296875,0.002601064919441572,0.013742529961342129,-0.057733493872389685,returns_only
2020-08-06,94.0,0.3264590540565101,2.751655586906431,2.808488741934629,15.668551070530215,6.834823487668201,94.0,60.0,2.808488741934629,0.15029299477851552,0.8497070052214845,1.219914814297686,1.2924767514808728,11267.080078125,0.012650790018317945,0.013881618455997979,-0.0695788252037488,returns_only
2020-08-07,94.0,0.317937622732576,2.7773844016779194,2.8317857584606867,16.076915153809708,7.166446320230521,94.0,60.0,2.831785758460686,0.1445877476407192,0.8554122523592809,1.2350853695532096,1.3114626899914426,11139.3896484375,-0.011397762662962786,0.014149912822200239,-0.05891344017372191,returns_only
2020-08-10,94.0,0.3190925963183289,2.767985909141435,2.8219219162590554,15.926524217793599,7.125084170065916,94.0,60.0,2.8219219162590568,0.14562219178466873,0.8543778082153313,1.191092117780002,1.248501037726869,11085.169921875,-0.004879271866753374,0.013158434889702055,-0.05431040239396423,returns_only
2020-08-11,94.0,0.3249915421072357,2.7588712391307073,2.8049215242683943,15.782018765312035,7.020099884395499,94.0,60.0,2.8049215242683947,0.14938125518753922,0.8506187448124608,1.1246294768106837,1.170429986247555,10876.080078125,-0.01904228237084371,0.013896873191564303,-0.036129762974331014,returns_only
2020-08-12,94.0,0.32276172720660384,2.7910313878129855,2.8210750026637,16.29782050972835,7.309440258576306,94.0,60.0,2.821075002663701,0.14654639767707067,0.8534536023229293,1.1209317466810365,1.1797861512965717,11157.7197265625,0.025565720927189225,0.014955278643842928,-0.06045947203208957,returns_only
2020-08-13,94.0,0.321453653763035,2.7939286810436457,2.826474974916835,16.345108545339244,7.34403187839279,94.0,60.0,2.8264749749168363,0.14545187619522984,0.8545481238047702,1.1024240537772274,1.1624351556770298,11178.3701171875,0.0018490610176754006,0.01480060131287443,-0.062195134629333904,returns_only
2020-08-14,94.0,0.3179292487318532,2.8056432706778667,2.8350710703715785,16.537710709545806,7.501405027164498,94.0,60.0,2.8350710703715793,0.14303862758822172,0.8569613724117783,1.0986913986433824,1.155789643584741,11164.4501953125,-0.0012460310275342376,0.014824103259362613,-0.06102587235205359,returns_only
2020-08-17,94.0,0.3151561313533172,2.8050087970466104,2.840566553019555,16.527221296159237,7.5342965922710095,94.0,60.0,2.840566553019556,0.14147123351380064,0.8585287664861994,1.0892356767685258,1.1432273388845786,11288.5703125,0.011056096571396529,0.01368358316597609,-0.07135008308320712,returns_only
2020-08-18,94.0,0.3148251284942497,2.8038117093240738,2.8415562804806886,16.507448599645297,7.499070074072653,94.0,60.0,2.8415562804806895,0.14114526649500678,0.8588547335049932,1.0693010233704938,1.1202412940810456,11399.0302734375,0.009737550988221525,0.01347343280045904,-0.08034897431225085,returns_only
2020-08-19,94.0,0.31991959807214154,2.8108713883367984,2.84272074129597,16.62439821573171,7.4525808027238165,94.0,60.0,2.8427207412959707,0.14366092456489393,0.8563390754351061,1.0219490864002179,1.1003157721254817,11318.6396484375,-0.007077394894531135,0.01364074146210875,-0.073817153966938,returns_only
